data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6860289,887,YEM47249,47249,07-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Operation Restoring Hope,,8,,,0,80,Middle East,Yemen,Sadah,Baqim,,Baqim as Suq,17.3971,43.4774,2,Yemen Data Project; Al Masirah,Local partner-National,On 7 February 2020 3 Saudi-led coalition airstrikes reportedly targeted Baqim district (Sadah). No fatalities nor injuries reported.,0,1581354349,YEM
6860290,887,YEM47250,47250,07-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Operation Restoring Hope,,8,,,0,80,Middle East,Yemen,Sanaa,Nihm,,Al Madid,15.6445,44.4734,2,Al Masirah; Yemen Data Project,Local partner-National,On 7 February 2020 3 Saudi-led coalition airstrikes reportedly targeted Nihm district (Sanaa). No fatalities nor injuries reported.,0,1581354349,YEM
6860334,887,YEM47243,47243,07-Feb-20,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Yemen (2016-) Supreme Political Council,,1,Civilians (Egypt),Fishermen (Egypt),7,17,Middle East,Yemen,Al Hudaydah,Alluheyah,,Jebel al Tair,15.5424,41.8353,2,Aden al Ghad,National,On 7 February 2020 3 Egyptian fishermen were killed and three rescued after they struck an alleged pro-Houthi sea mine in the south Red Sea (coded as Jebel al Tair (Alluheyah Al Hudaydah).,3,1581354349,YEM
6860344,887,YEM47236,47236,07-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2012-),,1,Military Forces of Yemen (2016-) Supreme Political Council,,1,11,Middle East,Yemen,Ad Dali,Qaatabah,,Jabal Murays,13.9667,44.6833,2,Aden al Ghad,National,On 7 February 2020 members of the pro-Hadi 83rd Artillery Brigade reportedly shelled pro-Houthi positions on the Murays front (Qaatabah Ad Dali) causing a number of dead and wounded pro-Houthi fighters. Unclear fatalities coded as 10.,10,1581354349,YEM
6860345,887,YEM47238,47238,07-Feb-20,2020,1,Battles,Armed clash,Southern Resistance,,3,Military Forces of Yemen (2016-) Supreme Political Council,,1,13,Middle East,Yemen,Al Bayda,Mukayras,,Aqabat Thirah,13.8874,45.774,2,Aden al Ghad,National,On 7 February 2020 Southern Resistance forces reportedly clashed with pro-Houthi forces in the Thirah front (Mukayras Al Bayda) with no reports of fatalities. Southern Resistance reportedly shot down a Houthi reconnaisance drone during clashes.,0,1581354349,YEM
6860347,887,YEM47246,47246,07-Feb-20,2020,1,Battles,Government regains territory,Military Forces of Yemen (2012-),Operation Restoring Hope,1,Military Forces of Yemen (2016-) Supreme Political Council,,1,11,Middle East,Yemen,Al Jawf,Al Ghayl,,Al Ghayl,16.1077,44.6801,2,Aden al Ghad,National,On 7 February 2020 pro-Hadi forces supported by the Saudi-led coalition reportedly retook a number of military sites and hills in Al Ghayl district (Al Ghayl Al Jawf) on the Jarshab-Majzar front after clashing with pro-Houthi forces. There were no reports of injuries or fatalities.,0,1581354349,YEM
6860348,887,YEM47237,47237,07-Feb-20,2020,1,Violence against civilians,Attack,Police Forces of Yemen (2012-),,1,Civilians (Yemen),,7,17,Middle East,Yemen,Aden,Ash Shaikh Outhman,,As Silah,12.8743,44.9945,2,Aden al Ghad,Subnational,On 7 February 2020 members of a security force shot and severly injured a civilian on his motorbike after they attempted to detain him in the Hammam Market in As Silah (Ash Shaikh Outhman Aden). The civilian later died in the hospital.,1,1581354349,YEM
6860281,887,YEM47239,47239,07-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,National Resistance Forces,,3,,,0,30,Middle East,Yemen,Al Hudaydah,Ad Durayhimi,,Ad Durayhimi,14.637,43.0551,1,Ansar Allah; Yemen Data Project,Local partner-National,On 7 February 2020 anti-Houthi National Resistance forces reportedly fired heavy and medium weapons at civilian houses in Ad Durayhimi city (Al Hudaydah). No fatalities nor injuries reported.,0,1581354349,YEM
6860282,887,YEM47240,47240,07-Feb-20,2020,1,Battles,Armed clash,National Resistance Forces,,3,Military Forces of Yemen (2016-) Supreme Political Council,,1,13,Middle East,Yemen,Al Hudaydah,Ad Durayhimi,,Ad Durayhimi,14.637,43.0551,2,Yemen Data Project; Al Masirah,Local partner-National,On 7 February 2020 anti-Houthi National Resistance forces reportedly thwarted a pro-Houthi incursion east of Ad Durayhimi district (Al Hudaydah) causing them several fatalities. Also anti-Houthi forces destroyed a Houthi ammunition store and medium weapons. Unknown number of fatalities coded as 10.,10,1581354349,YEM
6860283,887,YEM47241,47241,07-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,National Resistance Forces,,3,,,0,30,Middle East,Yemen,Al Hudaydah,Ad Durayhimi,,Shajan,14.6396,43.1055,1,Yemen Data Project; Ansar Allah,Local partner-National,On 7 February 2020 anti-Houthi National Resistance forces reportedly fired machine guns at Shajan village (Ad Durayhimi Al Hudaydah). No fatalities nor injuries reported.,0,1581354349,YEM
6860284,887,YEM47242,47242,07-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,National Resistance Forces,,3,,,0,30,Middle East,Yemen,Al Hudaydah,Al Hali,,Al Hudaydah-7 July,14.8033,42.9809,1,Ansar Allah; Al Masirah; Yemen Data Project,Local partner-National,On 7 February 2020 anti-Houthi National Resistance forces reportedly fired artillery shells at civilian houses in 7 July area of Hudaydah city (Al Hali Al Hudaydah) causing material damages. Also they fired heavy weapons at Adh Dhubyany neighbourhood in the same area. No fatalities nor injuries reported.,0,1581354349,YEM
6860285,887,YEM47244,47244,07-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2016-) Supreme Political Council,,1,,,0,10,Middle East,Yemen,Al Hudaydah,At Tuhayat,,At Tuhayta,14.1836,43.2264,2,Al Amaliqah; Yemen Data Project,Local partner-National,On 7 February 2020 pro-Houthi forces reportedly fired calibre 120mm mortar shells at residential areas north of At Tuhayta city (Al Hudaydah) hitting locations near the Arwa school for girls. No fatalities nor injuries reported.,0,1581354349,YEM
6860286,887,YEM47245,47245,07-Feb-20,2020,1,Violence against civilians,Attack,Military Forces of Yemen (2016-) Supreme Political Council,,1,Civilians (Yemen),,7,17,Middle East,Yemen,Al Hudaydah,Hays,,Hays,13.9317,43.4831,1,Yemen Data Project; Al Amaliqah,Local partner-National,On 7 February 2020 pro-Houthi snipers reportedly opened fire on civilians in Hays city (Al Hudaydah) injuring a boy in the centre of the city.,0,1581354349,YEM
6860287,887,YEM47247,47247,07-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Operation Restoring Hope,,8,,,0,80,Middle East,Yemen,Hajjah,Bakil Al Mir,,Al Atn,16.5639,43.2353,1,Al Hayat (Yemen); Yemen Data Project,Local partner-National,On7 February 2020 5 Saudi-led coalition airstrikes reportedly targeted Al Atn area (Bakil al Mir Hajjah). No fatalities nor injuries reported.,0,1581354349,YEM
6860323,887,YEM47210,47210,06-Feb-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Yemen),,3,Civilians (Yemen),,7,37,Middle East,Yemen,Ad Dali,Ad Dhalee,,Ad Dali,13.6957,44.7314,1,Aden al Ghad,National,On 6 February 2020 unidentified gunmen reportedly assassinated the director of the Chamber of Commerce who was also a political activist in Ad Dali (Ad Dhalee Ad Dali).,1,1581354349,YEM
6860346,887,YEM47212,47212,06-Feb-20,2020,1,Battles,Armed clash,Southern Resistance,,3,Military Forces of Yemen (2016-) Supreme Political Council,,1,13,Middle East,Yemen,Al Bayda,Mukayras,,Aqabat Thirah,13.8874,45.774,2,Aden al Ghad,National,On 6 February 2020 Southern Resistance and pro-Houthi forces reportedly traded artillery barrages in the Thirah front (Mukayras Al Bayda) with a number of dead and wounded reported amongst pro-Houthi forces. Unclear casualties coded as 10 fatalities.,10,1581354349,YEM
6873914,887,YEM47222,47222,06-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Operation Restoring Hope,,8,Military Forces of Yemen (2016-) Supreme Political Council,,1,18,Middle East,Yemen,Al Jawf,Al Ghayl,,Al Ghayl,16.1077,44.6801,2,Yemen Data Project; Khabar News Agency (Yemen),Local partner-National,On 6 February 2020 Saudi-led coalition airstrikes reportedly targeted a pro-Houthi military vehicle in Al Mahzamat area of the Jarshab frontline (Al-Ghayl Al-Jawf) killing 5 pro-Houthi fighters.,5,1582566446,YEM
