data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6864563,368,IRQ23458,23458,14-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),,6,,,0,60,Middle East,Iraq,Basrah,Basrah,,Basrah,30.533,47.7975,1,Yaqein,National,On Feb 14 a mass rally took place in Basra city calling for another Prime Minister to form the interim government and the fulfillment of the demands of the popular movement in Iraq. [size=no report],0,1581955327,IRQ
6873835,368,IRQ23482,23482,14-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,PKK: Kurdistan Workers Party,,2,28,Middle East,Iraq,Erbil,Soran,,Wadi Khakurik,36.9599,44.6039,2,People's Defense Forces,Other,HPG reported that on February 14 Turkish Army Forces conducted airstrikes against PKK targets in Gosine and Sinine areas (Kurdish names) in Xakurke (Wadi Khakurik) region of Erbil Northern Iraq. No casualties occurred in the attacks.,0,1582555545,IRQ
6864365,368,IRQ23463,23463,14-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),,6,,,0,60,Middle East,Iraq,Thi-Qar,Nassriya,,Nassriya,31.058,46.2573,1,Al Mirbad,National,On Feb 14 hundreds of Fuhud city residents as well as tribesmen took to the streets in Nassriya city in rejection of the new Prime Minister and demanding a new election law and the setting of a date for elections as well as holding those who killed demonstrators accountable and bringing them to justice. [size=hundreds],0,1581955327,IRQ
6864366,368,IRQ23464,23464,14-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Labour Group (Iraq),6,,,0,60,Middle East,Iraq,Basrah,Al-Qurna,,Nahiyat ad Dayr,30.7951,47.5796,1,Al Mirbad,National,On Feb 14 a number of employees at the Al-Shafi Electricity Maintenance Center in Al-Dayr north of Basra organized a protest to demand the payment of their late contract salaries and the calculation of additional hours and risk provisions. [size=no report],0,1581955327,IRQ
6873841,368,IRQ23480,23480,14-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,PKK: Kurdistan Workers Party,,2,28,Middle East,Iraq,Dahuk,Amedi,,Amadiya,37.0921,43.4877,2,People's Defense Forces,Other,HPG reported that on February 14 Turkish Army Forces conducted airstrikes against PKK targets in Kucuk Cilo and Sifekta areas (Kurdish names) in Zap (Amadiya) region of Dahuk Northern Iraq. No casualties occurred in the attacks.,0,1582555545,IRQ
6864371,368,IRQ23462,23462,14-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Women (Iraq),6,,,0,60,Middle East,Iraq,Wassit,Kut,,Kut,32.5056,45.8247,1,Al Mirbad,National,On Feb 14 Iraqi women took to the streets of central Kut in defiance of Shiite cleric Muqtada al Sadr's calls for gender segregation at anti-government protest sites and in general support of the popular movement in Iraq. [size=no report],0,1581955327,IRQ
6864379,368,IRQ23461,23461,14-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Teachers (Iraq),6,,,0,60,Middle East,Iraq,Qadissiya,Diwaniya,,Diwaniya,31.9929,44.9255,1,Al Mirbad,National,On Feb 14 hundreds of demonstrators including the teachers union in Diwaniya organized a protest in support of the calls for another Prime Minister to form the interim government and the fulfillment of the demands of the popular movement in Iraq. The US and Israeli flags were burned during the demonstrations. [size=hundreds],0,1581955327,IRQ
6864409,368,IRQ23434,23434,13-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Women (Iraq),6,,,0,60,Middle East,Iraq,Baghdad,Baghdad,,Baghdad,33.3248,44.4213,1,AP,International,On Feb 13 hundreds of Iraqi women took to the streets of central Baghdad in defiance of Shiite cleric Muqtada al Sadr's calls for gender segregation at anti-government protest sites. [size=hundreds],0,1581955327,IRQ
6864237,368,IRQ23435,23435,13-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Women (Iraq),6,,,0,60,Middle East,Iraq,Basrah,Basrah,,Basrah,30.533,47.7975,1,Al Sharqiya Tv; AP,National-International,On Feb 13 hundreds of Iraqi women took to the streets of central Basra in defiance of Shiite cleric Muqtada al Sadr's calls for gender segregation at anti-government protest sites. [size=hundreds],0,1581955326,IRQ
6864238,368,IRQ23436,23436,13-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Iraq),Women (Iraq),6,,,0,60,Middle East,Iraq,Thi-Qar,Nassriya,,Nassriya,31.058,46.2573,1,AP; Al Sharqiya Tv,National-International,On Feb 13 hundreds of Iraqi women took to the streets of central Nassriya in defiance of Shiite cleric Muqtada al Sadr's calls for gender segregation at anti-government protest sites. [size=hundreds],0,1581955326,IRQ
