data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6861513,760,SYR75252,75252,04-Feb-20,2020,1,Battles,Government regains territory,Military Forces of Syria (2000-),,1,Opposition Rebels (Syria),,2,12,Middle East,Syria,Idleb,Idleb,Abul Thohur,Al Mushayrifah,35.7735,36.9661,1,SOHR,Other,On 04 February 2020 regime forces captured Msheirfeh Qabliyeh in Idleb countryside after clashes with the rebel factions. Neither injuries nor fatalities were reported.,0,1581364069,SYR
6861514,760,SYR75358,75358,04-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,8,YPG: Peoples Protection Units,,2,28,Middle East,Syria,Aleppo,A'zaz,Tall Refaat,Sheikh Isa,36.4793,37.1467,1,SOHR,Other,On 04 February 2020 Turkish forces shelled areas of deployment of the Kurdish forces in Sheikh Isa in Aleppo countryside. Neither injuries nor fatalities were reported.,0,1581364069,SYR
6861259,760,SYR75283,75283,04-Feb-20,2020,1,Battles,Non-state actor overtakes territory,Opposition Rebels (Syria),,2,Military Forces of Syria (2000-),,1,12,Middle East,Syria,Aleppo,Jebel Saman,Zarbah,Qalaajiyah,36.0825,37.0309,1,Liveuamap; SOHR,Local partner-New media,On 04 February 2020 opposition rebels regianed control of Qalaajiyah in Aleppo countryside while violent clashes are taking place around the area. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861261,760,SYR75292,75292,04-Feb-20,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Syria),,3,Military Forces of Syria (2000-),,1,13,Middle East,Syria,Rural Damascus,Qatana,Qatana,Khan Elshih,33.3764,36.1198,2,Liveuamap; SOHR,Local partner-New media,On 04 February 2020 an explosion caused by an unknown armed group targeted a checkpoint of the regime's Division-66 Tanks on Al-Salam highway near Khan Elshih city west of Damascus killing at least 1 soldier and injuring others.,1,1581364068,SYR
6861521,760,SYR75294,75294,04-Feb-20,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Syria),,3,Military Forces of Syria (2000-),,1,13,Middle East,Syria,Deir-ez-Zor,Deir-ez-Zor,Muhasan,Muhasan,35.2507,40.3239,1,SOHR,Other,On 04 February 2020 a landmine planted by an unknown armed group exploded in a military vehicle belonging to regime forces in Muhasan city in Deir-ez-Zor countryside killing 2 soldiers and injuring another.,2,1581364069,SYR
6861522,760,SYR75226,75226,04-Feb-20,2020,1,Battles,Government regains territory,Military Forces of Syria (2000-),,1,Opposition Rebels (Syria),,2,12,Middle East,Syria,Idleb,Idleb,Abul Thohur,Air Defence Base - Defunct,35.7544,36.9577,2,SOHR,Other,On 04 February 2020 regime forces captured Al Katiba al-Mahjoura near Al Wasita in Idleb countryside after clashes with the rebel factions. Neither injuries nor fatalities were reported.,0,1581364069,SYR
6861524,760,SYR75357,75357,04-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,8,YPG: Peoples Protection Units,,2,28,Middle East,Syria,Aleppo,A'zaz,Mare',Harbal,36.4306,37.1669,1,SOHR,Other,On 04 February 2020 Turkish forces shelled areas of deployment of the Kurdish forces in Harbal in Aleppo countryside. Neither injuries nor fatalities were reported.,0,1581364069,SYR
6865367,760,SYR75574,75574,04-Feb-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Deir-ez-Zor,Deir-ez-Zor,Khasham,Khasham,35.2984,40.2894,1,SNHR,Local partner-Other,On 04 February 2020 a young girl was shot dead by an unknwon armed group in Adman badia in Khasham town eastern Deir-ez-Zor.,1,1581975190,SYR
6861273,760,SYR75340,75340,04-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),Opposition Rebels (Syria),8,Military Forces of Syria (2000-),,1,18,Middle East,Syria,Hama,Masyaf,Jeb Ramleh,Jeb Ramleh,35.2092,36.4284,1,SOHR; Liveuamap,Local partner-New media,On 04 February 2020 Turkish backed factions and Turkish Forces shelled gatherings of the regime forces in Jeb Ramleh in Hama countryside. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861283,760,SYR75366,75366,04-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,8,,,0,80,Middle East,Syria,Aleppo,A'zaz,A'zaz,Maraanaz,36.5511,37.0187,1,SOHR; Liveuamap,Local partner-New media,On 04 February 2020 Turkish forces shelled Maraanaz in Aleppo countryside. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861284,760,SYR75368,75368,04-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,8,,,0,80,Middle East,Syria,Aleppo,A'zaz,A'zaz,Menagh - Military Airport,36.522,37.0383,1,SOHR; Liveuamap,Local partner-New media,On 04 February 2020 Turkish forces shelled Menagh - Military Airport in Aleppo countryside. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861289,760,SYR75395,75395,04-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,QSD: Syrian Democratic Forces,,2,Civilians (Syria),Students (Syria),7,27,Middle East,Syria,Aleppo,Afrin,Afrin,Afrin,36.5111,36.8655,1,SOHR; Liveuamap; SNHR,Local partner-Other,On 04 February 2020 QSD forces fired several rockets targeting Al-Ithad School Al-Sharia School partially damaging its structure and furniture and some residential neighborhoods in Afrin city in Aleppo countryside killing 1 child and injuring eight students.,1,1581364068,SYR
